Time,Pitch,Error,dError,IntError,ControlSignal
42786,-25.5012,-23.6766,24.8318,-51.4868,0
42790,-25.4377,-23.6131,14.2261,-51.5922,0
42794,-25.3535,-23.5289,20.031,-51.6911,0
42799,-25.2432,-23.4186,26.3912,-51.7889,0
42803,-25.2098,-23.3852,7.96771,-51.887,0
42807,-25.1176,-23.293,20.9061,-51.9897,0
42812,-25.0283,-23.2037,20.7473,-52.0896,0
42816,-24.953,-23.1283,18.2691,-52.185,0
42820,-24.8373,-23.0127,28.0465,-52.2799,0
42824,-24.7595,-22.9349,18.4074,-52.3769,0
42828,-24.6359,-22.8113,29.1007,-52.4737,0
42833,-24.4818,-22.6572,35.9178,-52.5709,0
42837,-24.3743,-22.5496,23.6129,-52.6736,0
42841,-24.2824,-22.4577,22.2883,-52.7663,0
42845,-24.2204,-22.3958,14.9266,-52.8592,0
42850,-24.1606,-22.3359,13.7512,-52.9564,0
42854,-24.0617,-22.2371,22.6043,-53.0537,0
42858,-23.9647,-22.1401,22.4618,-53.1493,0
42863,-23.7923,-21.9677,41.3962,-53.2407,0
42867,-23.6709,-21.8463,28.4615,-53.334,0
42871,-23.5195,-21.6948,35.1682,-53.4274,0
42876,-23.3627,-21.5381,35.6936,-53.5219,0
42880,-23.2145,-21.3899,35.4256,-53.6115,0
42884,-23.0783,-21.2537,32.3094,-53.7011,0
42888,-22.976,-21.1514,23.6677,-53.7925,0
42893,-22.8237,-20.9991,35.4863,-53.8826,0
42897,-22.6854,-20.8608,33.0263,-53.9699,0
42901,-22.596,-20.7714,21.4951,-54.0564,0
42905,-22.4761,-20.6515,28.8221,-54.1423,0
42909,-22.3475,-20.5229,30.6724,-54.2283,0
42913,-22.2427,-20.4181,25.4147,-54.3125,0
42918,-22.1556,-20.331,20.0311,-54.4009,0
42922,-22.0673,-20.2426,20.2824,-54.4891,0
42927,-21.9656,-20.141,22.8936,-54.5785,0
42931,-21.8692,-20.0446,23.2848,-54.6615,0
42935,-21.7522,-19.9276,28.3666,-54.7437,0
42939,-21.6221,-19.7975,29.5459,-54.8308,0
42944,-21.5089,-19.6843,24.3117,-54.9225,0
42948,-21.3699,-19.5453,31.3303,-55.0092,0
42953,-21.2452,-19.4206,29.2368,-55.092,0
42957,-21.1435,-19.3189,24.6894,-55.1717,0
42961,-21.0064,-19.1818,33.0233,-55.2513,0
42965,-20.9017,-19.0771,25.2175,-55.3305,0
42969,-20.7629,-18.9383,32.629,-55.4111,0
42973,-20.6237,-18.7991,33.076,-55.4902,0
42978,-20.4581,-18.6335,38.2617,-55.5708,0
42982,-20.3569,-18.5323,22.5706,-55.6539,0
42986,-20.2626,-18.438,22.2464,-55.7321,0
42991,-20.185,-18.3604,18.4229,-55.8094,0
42995,-20.1718,-18.3472,3.17814,-55.8859,0
42999,-20.1242,-18.2996,11.0717,-55.9645,0
43004,-20.1464,-18.3217,-5.0702,-56.0444,0
43008,-20.1495,-18.3249,-0.740236,-56.1216,0
43012,-20.0689,-18.2443,19.2531,-56.1979,0
43016,-20.0827,-18.2581,-3.16707,-56.2772,0
43021,-20.0213,-18.1966,13.9202,-56.3574,0
43025,-20.0012,-18.1766,4.81088,-56.4331,0
43029,-19.9956,-18.171,1.34411,-56.5093,0
43033,-19.9523,-18.1277,10.337,-56.5851,0
43037,-19.9668,-18.1422,-3.41484,-56.6618,0
43042,-19.9161,-18.0915,11.6828,-56.7402,0
43046,-19.9067,-18.0821,2.09501,-56.8214,0
43050,-19.906,-18.0814,0.168353,-56.897,0
43055,-19.8707,-18.0461,8.57884,-56.9713,0
43059,-19.8688,-18.0442,0.451882,-57.0458,0
43063,-19.8364,-18.0118,7.73531,-57.1214,0
43067,-19.8292,-18.0046,1.64566,-57.1994,0
43072,-19.8252,-18.0006,0.924055,-57.2773,0
43076,-19.8499,-18.0253,-5.35906,-57.3602,0
43080,-19.8579,-18.0333,-1.84198,-57.4383,0
43085,-19.875,-18.0504,-4.1124,-57.5133,0
43089,-19.8818,-18.0571,-1.64493,-57.5877,0
43093,-19.9445,-18.1199,-15.1931,-57.6626,0
43097,-19.9783,-18.1537,-8.06571,-57.7385,0
43101,-20.0575,-18.2329,-18.973,-57.8146,0
43105,-20.0947,-18.2701,-8.95237,-57.8905,0
43110,-20.132,-18.3074,-8.60279,-57.9699,0
43114,-20.161,-18.3364,-6.63835,-58.05,0
43118,-20.1829,-18.3583,-5.0679,-58.1294,0
43123,-20.213,-18.3884,-7.30483,-58.2051,0
43127,-20.2421,-18.4175,-6.99385,-58.2819,0
43131,-20.305,-18.4804,-15.1949,-58.3583,0
43135,-20.387,-18.5623,-18.8638,-58.439,0
43140,-20.4761,-18.6515,-20.3468,-58.5207,0
43144,-20.5729,-18.7483,-23.1871,-58.599,0
43148,-20.6364,-18.8118,-15.3084,-58.677,0
43152,-20.6597,-18.8351,-5.29166,-58.7599,0
43157,-20.7023,-18.8777,-9.97932,-58.8405,0
43161,-20.7173,-18.8927,-3.47421,-58.9219,0
43165,-20.7664,-18.9418,-11.7875,-59.0008,0
43169,-20.834,-19.0094,-16.2366,-59.08,0
43174,-20.8973,-19.0726,-14.5519,-59.1629,0
43178,-20.9723,-19.1476,-17.3078,-59.2458,0
43182,-21.0321,-19.2075,-13.0025,-59.3342,0
43187,-21.115,-19.2904,-19.6138,-59.4158,0
43191,-21.195,-19.3704,-18.3896,-59.5,0
43195,-21.279,-19.4544,-19.2613,-59.5848,0
43199,-21.3482,-19.5236,-17.0176,-59.6643,0
43204,-21.3736,-19.549,-6.23578,-59.7437,0
43208,-21.4193,-19.5946,-10.5541,-59.8285,0
43212,-21.4797,-19.6551,-14.0237,-59.9133,0
43217,-21.5458,-19.7212,-15.3207,-59.9983,0
43221,-21.6115,-19.7868,-15.7127,-60.081,0
43225,-21.6822,-19.8576,-16.9473,-60.1639,0
43229,-21.7747,-19.9501,-21.9832,-60.2479,0
43233,-21.8378,-20.0132,-15.1744,-60.3311,0
43237,-21.9321,-20.1075,-22.584,-60.4151,0
43242,-22.0181,-20.1935,-19.9045,-60.5023,0
43246,-22.0832,-20.2586,-15.3056,-60.5885,0
43250,-22.1844,-20.3597,-22.4636,-60.6801,0
43255,-22.2732,-20.4486,-21.503,-60.7646,0
43259,-22.3523,-20.5277,-18.9677,-60.8502,0
43263,-22.4509,-20.6263,-22.5652,-60.9404,0
43268,-22.553,-20.7284,-23.2034,-61.0316,0
43272,-22.6211,-20.7964,-16.3664,-61.118,0
43276,-22.6878,-20.8632,-15.3294,-61.2089,0
43280,-22.7422,-20.9176,-12.8554,-61.2974,0
43285,-22.7762,-20.9516,-7.88758,-61.3877,0
43289,-22.8504,-21.0258,-17.1413,-61.4788,0
43293,-22.8878,-21.0632,-9.026,-61.566,0
43297,-22.9123,-21.0877,-5.83499,-61.6545,0
43301,-22.9853,-21.1607,-17.4141,-61.7432,0
43306,-23.0106,-21.186,-5.88781,-61.8341,0
43310,-23.0644,-21.2398,-12.44,-61.9261,0
43314,-23.091,-21.2664,-6.06129,-62.0192,0
43319,-23.1179,-21.2933,-6.44816,-62.108,0
43323,-23.1522,-21.3276,-8.40363,-62.1952,0
43327,-23.1615,-21.3369,-2.13481,-62.2876,0
43331,-23.1741,-21.3495,-3.03293,-62.3763,0
43335,-23.1879,-21.3633,-3.3244,-62.4653,0
43339,-23.1716,-21.347,3.99095,-62.5524,0
43344,-23.1538,-21.3292,4.09208,-62.6454,0
43348,-23.1143,-21.2897,9.8635,-62.7305,0
43352,-23.1217,-21.2971,-1.85377,-62.8147,0
43356,-23.0774,-21.2528,11.205,-62.8986,0
43360,-23.0596,-21.235,4.49265,-62.9827,0
43364,-23.0465,-21.2219,3.28901,-63.0673,0
43368,-22.9713,-21.1467,19.0438,-63.1508,0
43372,-22.9407,-21.1161,7.71512,-63.2346,0
43376,-22.8898,-21.0652,12.8784,-63.3179,0
43380,-22.8262,-21.0016,13.2682,-63.4185,0
43385,-22.8127,-20.988,3.24584,-63.5063,0
43389,-22.7536,-20.929,14.2734,-63.5929,0
43393,-22.7572,-20.9326,-0.870177,-63.6798,0
43397,-22.7309,-20.9063,6.24267,-63.768,0
43401,-22.7139,-20.8893,4.10195,-63.8545,0
43405,-22.6817,-20.8571,7.45065,-63.9447,0
43410,-22.6276,-20.803,12.4703,-64.035,0
43414,-22.6248,-20.8002,0.676485,-64.1215,0
43418,-22.5903,-20.7657,8.45626,-64.2063,0
43422,-22.5654,-20.7408,6.19751,-64.2895,0
43426,-22.53,-20.7053,8.52387,-64.3756,0
43430,-22.4779,-20.6532,13.0902,-64.4578,0
43434,-22.4368,-20.6122,10.7231,-64.5367,0
43438,-22.3607,-20.5361,18.9623,-64.6191,0
43442,-22.2542,-20.4296,24.1895,-64.7091,0
43447,-22.146,-20.3214,26.4843,-64.7921,0
43451,-22.0318,-20.2072,28.7185,-64.8725,0
43455,-21.9171,-20.0925,26.2847,-64.9601,0
43459,-21.7971,-19.9725,28.378,-65.0446,0
43463,-21.6692,-19.8446,32.1651,-65.1235,0
43467,-21.5421,-19.7175,31.4629,-65.2031,0
43471,-21.4204,-19.5958,29.5896,-65.2838,0
43475,-21.3126,-19.4879,25.5615,-65.366,0
43479,-21.1903,-19.3656,30.8034,-65.4429,0
43484,-21.0469,-19.2223,33.5824,-65.5249,0
43488,-20.9428,-19.1181,26.2675,-65.6007,0
43492,-20.8283,-19.0037,28.6524,-65.6766,0
43496,-20.7236,-18.899,26.4694,-65.7514,0
43500,-20.63,-18.8054,23.5463,-65.8261,0
43504,-20.5306,-18.706,25.099,-65.9002,0
43507,-20.4477,-18.6231,21.069,-65.9735,0
43511,-20.3417,-18.5171,26.8383,-66.0466,0
43515,-20.2167,-18.3921,31.1103,-66.1205,0
43519,-20.0848,-18.2602,33.3915,-66.1926,0
43524,-19.9477,-18.123,33.3532,-66.2672,0
43528,-19.805,-17.9804,35.0674,-66.3403,0
43532,-19.6907,-17.8661,28.2464,-66.4126,0
43536,-19.5753,-17.7507,29.1196,-66.4829,0
43540,-19.4763,-17.6517,25.012,-66.5528,0
43543,-19.3613,-17.5367,29.6642,-66.6208,0
43547,-19.228,-17.4034,33.322,-66.6904,0
43551,-19.121,-17.2964,26.6943,-66.7598,0
43555,-18.9867,-17.1621,33.1584,-66.8293,0
43560,-18.8422,-17.0175,35.8702,-66.8978,0
43563,-18.695,-16.8703,37.0597,-66.9649,-99
43567,-18.5489,-16.7243,36.7528,-67.0313,-99
43571,-18.3416,-16.517,51.5979,-67.0977,-99
43575,-18.147,-16.3224,49.4155,-67.162,-99
43579,-18.1989,-16.3743,-12.7258,-67.2288,-99
43584,-17.8534,-16.0288,81.581,-67.2967,-99
43588,-17.8713,-16.0467,-4.44387,-67.3613,-99
43592,-17.9934,-16.1688,-30.1494,-67.4268,-99
43596,-17.6622,-15.8376,81.2413,-67.4913,-99
43600,-17.6845,-15.8599,-5.52837,-67.5554,-99
43604,-17.6889,-15.8643,-1.05505,-67.6208,-99
43608,-17.6018,-15.7772,21.2667,-67.6853,-99
43612,-17.6977,-15.8731,-24.0718,-67.7486,-99
43616,-17.6792,-15.8546,4.6355,-67.812,-99
43620,-17.6107,-15.7861,17.2123,-67.8748,-99
43624,-17.869,-16.0443,-64.2257,-67.9393,-99
43628,-17.6276,-15.803,60.2981,-68.0026,-99
43632,-17.6097,-15.7851,4.4833,-68.0654,-99
43636,-17.7442,-15.9196,-33.4614,-68.1294,-99
43640,-17.3369,-15.5123,101.823,-68.1914,-99
43644,-17.5834,-15.7588,-60.7205,-68.2554,-99
43648,-17.4615,-15.6369,29.2529,-68.3206,-99
43652,-17.337,-15.5124,30.659,-68.3836,-99
43656,-17.4434,-15.6188,-27.5881,-68.4439,-99
43660,-17.4032,-15.5786,10.0477,-68.5061,-99
43664,-17.4669,-15.6423,-15.1698,-68.5718,-99
43668,-17.6168,-15.7922,-37.3581,-68.6352,-99
43672,-17.6477,-15.8231,-7.78459,-68.698,-99
43676,-17.8681,-16.0435,-55.6591,-68.7615,-99
43680,-17.9079,-16.0833,-9.94354,-68.8259,-99
43684,-18.0964,-16.2718,-47.8297,-68.89,-99
43689,-18.4981,-16.6735,-92.9119,-68.9621,-99
43693,-18.2409,-16.4163,61.4119,-69.0309,-99
43697,-18.6176,-16.793,-88.7383,-69.1022,-99
43701,-18.9808,-17.1562,-90.7686,-69.1708,0
43705,-19.3394,-17.5147,-83.9388,-69.2456,0
43710,-19.7389,-17.9142,-93.2781,-69.3224,0
43714,-19.767,-17.9424,-6.0137,-69.4062,0
43719,-19.9722,-18.1476,-39.8236,-69.4998,0
43724,-20.0205,-18.1959,-11.5557,-69.5758,0
43728,-19.961,-18.1364,13.7655,-69.6542,0
43733,-20.0701,-18.2455,-23.7225,-69.7381,0
43740,-19.9977,-18.1731,9.94442,-69.8704,0
43744,-20.2181,-18.3934,-51.1928,-69.9495,0
43749,-20.1034,-18.2788,22.9318,-70.0409,0
43754,-20.2724,-18.4478,-35.4896,-70.1288,0
43759,-20.3496,-18.525,-16.4528,-70.2156,0
43763,-20.369,-18.5444,-4.80321,-70.2906,0
43769,-20.6191,-18.7945,-42.3144,-70.4017,0
43773,-20.5558,-18.7312,15.7958,-70.4767,0
43777,-20.5961,-18.7715,-9.9803,-70.5526,0
43781,-20.6684,-18.8438,-16.6605,-70.6343,0
43785,-20.6333,-18.8087,8.669,-70.7105,0
43789,-20.6028,-18.7782,7.65597,-70.7852,0
43793,-20.7318,-18.9071,-32.7226,-70.8597,0
43797,-20.7604,-18.9358,-7.35394,-70.9335,0
43801,-20.7158,-18.8912,11.4784,-71.0068,0
43805,-20.8259,-19.0013,-29.0565,-71.0788,0
43809,-20.7749,-18.9503,12.4664,-71.1563,0
43813,-20.8466,-19.022,-17.3975,-71.2347,0
43817,-20.8987,-19.0741,-12.428,-71.3146,0
43821,-20.7816,-18.957,25.7547,-71.4008,0
43826,-21.0835,-19.2589,-68.8675,-71.4852,0
43831,-21.155,-19.3303,-14.9899,-71.5774,0
43835,-21.4445,-19.6199,-63.8663,-71.6663,0
43840,-21.4142,-19.5896,6.68529,-71.7551,0
43844,-21.5939,-19.7693,-38.4335,-71.8476,0
43849,-21.5117,-19.6871,18.8453,-71.9334,0
43853,-21.5256,-19.701,-3.35739,-72.0152,0
43857,-21.4513,-19.6266,18.0271,-72.0962,0
43861,-21.4161,-19.5915,8.44853,-72.1776,0
43865,-21.2813,-19.4567,32.0025,-72.2596,0
43870,-21.3633,-19.5387,-19.0952,-72.3434,0
43874,-21.5446,-19.72,-41.3778,-72.4298,0
43878,-21.714,-19.8894,-38.5943,-72.5171,0
43883,-21.8563,-20.0316,-33.7292,-72.6016,0
43887,-21.9353,-20.1107,-18.8322,-72.6861,0
43891,-22.2391,-20.4145,-65.8651,-72.7802,0
43896,-22.3207,-20.4961,-19.5003,-72.8659,0
43900,-22.5723,-20.7476,-60.937,-72.9516,0
43904,-22.6827,-20.8581,-26.2285,-73.0394,0
43908,-22.8075,-20.9829,-28.8645,-73.1301,0
43913,-22.8048,-20.9802,0.637242,-73.2193,0
43917,-22.9046,-21.0799,-23.737,-73.3079,0
43921,-22.7429,-20.9183,34.5558,-73.4058,0
43926,-22.9633,-21.1387,-50.6542,-73.4978,0
43930,-22.9388,-21.1142,5.38894,-73.594,0
43935,-23.0619,-21.2373,-27.4659,-73.6892,0
43939,-23.1371,-21.3125,-17.7469,-73.7794,0
43944,-23.1843,-21.3597,-9.26215,-73.8883,0
43948,-23.3637,-21.5391,-41.9373,-73.9805,0
43953,-23.2818,-21.4572,19.2763,-74.0716,0
43957,-23.4956,-21.6709,-51.6742,-74.1612,0
43961,-23.5271,-21.7025,-7.46607,-74.253,0
43965,-23.6461,-21.8214,-27.9634,-74.3458,0
43970,-23.7355,-21.9109,-20.4985,-74.4414,0
43974,-24.0119,-22.1873,-64.3492,-74.5367,0
43978,-24.227,-22.4024,-47.3781,-74.6384,0
43983,-24.5407,-22.716,-74.6227,-74.7339,0
43987,-24.7061,-22.8815,-37.8672,-74.8338,0
43991,-24.725,-22.9004,-4.3602,-74.9334,0
43996,-24.7023,-22.8777,5.156,-75.0343,0
44000,-24.319,-22.4944,94.3197,-75.1257,0
44004,-22.5522,-20.7275,433.312,-75.2102,0
44008,-22.0027,-20.178,131.402,-75.2946,0
44012,-22.8505,-21.0259,-213.21,-75.3782,0
44016,-23.7138,-21.8892,-215.431,-75.4659,0
44020,-24.4538,-22.6292,-185.47,-75.5562,0
44024,-24.9197,-23.095,-116.322,-75.6487,0
44028,-24.7869,-22.9623,33.1059,-75.7408,0
44032,-24.7542,-22.9296,8.16959,-75.8326,0
44036,-24.9924,-23.1677,-59.7838,-75.9249,0
44040,-24.5576,-22.733,108.575,-76.0159,0
44044,-24.391,-22.5664,41.6899,-76.1061,0
44048,-24.9663,-23.1417,-140.441,-76.2009,0
44052,-25.5193,-23.6947,-133.644,-76.299,0
44056,-26.5633,-24.7387,-256.49,-76.3997,0
44060,-27.5481,-25.7235,-247.873,-76.5019,0
44064,-28.578,-26.7534,-257.255,-76.609,0
44068,-29.391,-27.5664,-203.761,-76.719,0
44072,-29.8632,-28.0386,-117.72,-76.8314,0
44076,-28.4488,-26.6242,355.913,-76.9372,0
44080,-27.6876,-25.863,194.17,-77.0386,0
44084,-28.5427,-26.7181,-209.684,-77.1476,0
44088,-29.1227,-27.298,-140.965,-77.2599,0
44092,-29.1734,-27.3488,-12.7327,-77.3689,0
44097,-29.8914,-28.0667,-175.515,-77.4837,0
44101,-30.0901,-28.2655,-50.193,-77.5956,0
44104,-29.9709,-28.1463,29.9774,-77.7075,0
44109,-29.795,-27.9704,43.5756,-77.8205,0
44113,-29.4955,-27.6709,75.3609,-77.9304,0
44116,-28.9717,-27.1471,132.537,-78.0377,0
44120,-29.2256,-27.4009,-64.1602,-78.1462,0
44124,-29.6789,-27.8543,-111.697,-78.2592,0
44129,-30.4096,-28.585,-179.195,-78.3758,0
44133,-32.1907,-30.3661,-434.3,-78.5003,0
44137,-33.9679,-32.1433,-427.856,-78.6338,0
44141,-35.4271,-33.6025,-362.597,-78.769,0
44145,-36.5405,-34.7158,-282.874,-78.9057,0
44149,-37.1777,-35.3531,-162.852,-79.044,0
44153,-37.3841,-35.5595,-52.9109,-79.1827,0
44156,-37.2171,-35.3925,42.7698,-79.3209,0
44160,-36.7556,-34.9309,116.969,-79.4587,0
44164,-35.8853,-34.0606,218.488,-79.5944,0
44168,-35.1988,-33.3742,168,-79.7308,0
44173,-34.7987,-32.974,99.5225,-79.8634,0
44176,-34.9917,-33.167,-48.68,-79.9949,0
44180,-35.2977,-33.4731,-77.0378,-80.1278,0
44184,-35.5859,-33.7613,-71.973,-80.263,0
44188,-35.7292,-33.9046,-35.7048,-80.3991,0
44192,-35.6475,-33.8229,20.4749,-80.5342,0
44196,-35.3938,-33.5692,65.295,-80.6647,0
44201,-34.9499,-33.1253,105.287,-80.8043,0
44205,-34.4802,-32.6556,117.144,-80.9352,0
44209,-34.0891,-32.2645,98.1588,-81.0638,0
44213,-33.8025,-31.9779,72.0427,-81.191,0
44217,-33.6093,-31.7847,47.2302,-81.321,0
44221,-33.4685,-31.6439,35.6477,-81.446,0
44224,-33.3343,-31.5097,34.4335,-81.5688,0
44228,-33.1078,-31.2831,57.7585,-81.6915,0
44233,-32.7404,-30.9158,89.2223,-81.8188,0
44237,-32.3165,-30.4918,105.374,-81.9415,0
44240,-31.8611,-30.0365,116.075,-82.0593,0
44244,-31.4959,-29.6713,92.6917,-82.1762,0
44248,-30.4969,-28.6722,250.716,-82.2905,0
44252,-30.2349,-28.4103,65.2067,-82.4046,0
44256,-30.0866,-28.2619,37.2358,-82.5172,0
44260,-29.4769,-27.6523,152.3,-82.6279,0
44264,-29.5191,-27.6945,-10.5931,-82.7383,0
44268,-29.3835,-27.5589,33.6208,-82.8494,0
44272,-28.8178,-26.9932,141.695,-82.9572,0
44276,-28.7726,-26.948,11.2754,-83.0651,0
44280,-28.2957,-26.4711,117.577,-83.1725,0
44284,-27.9951,-26.1705,74.691,-83.2778,0
44288,-27.7629,-25.9383,58.5441,-83.3807,0
44292,-27.3631,-25.5385,101.128,-83.4816,0
44296,-27.2523,-25.4277,27.8022,-83.583,0
44301,-27.1717,-25.3471,19.6324,-83.687,0
44304,-26.9904,-25.1658,45.7647,-83.7867,0
44309,-26.9466,-25.122,10.7514,-83.889,0
44313,-26.9701,-25.1455,-5.90265,-83.9892,0
44316,-26.8944,-25.0698,19.1576,-84.0883,0
44320,-26.8222,-24.9976,18.1697,-84.1876,0
44324,-26.7181,-24.8935,26.2552,-84.2863,0
44328,-26.5676,-24.743,37.7647,-84.3849,0
44332,-26.5441,-24.7195,5.8532,-84.4842,0
44336,-26.5415,-24.7169,0.646469,-84.5828,0
44340,-26.6268,-24.8022,-20.9262,-84.6839,0
44344,-26.749,-24.9244,-30.3569,-84.7842,0
44348,-26.8573,-25.0327,-27.3792,-84.8833,0
44352,-26.9545,-25.1299,-24.6306,-84.9824,0
44356,-26.9971,-25.1725,-10.7241,-85.0824,0
44360,-26.9925,-25.1679,1.14608,-85.1833,0
44364,-26.9304,-25.1058,15.4815,-85.284,0
44368,-26.9289,-25.1043,0.359008,-85.3851,0
44372,-26.9562,-25.1316,-6.8501,-85.4851,0
44376,-27.0009,-25.1763,-11.1749,-85.5859,0
44380,-27.0905,-25.2659,-22.4047,-85.6869,0
44384,-27.1596,-25.335,-17.0654,-85.7895,0
44389,-27.1762,-25.3515,-4.08161,-85.8922,0
44393,-27.2089,-25.3843,-8.12945,-85.9944,0
44397,-27.1801,-25.3554,7.19262,-86.0961,0
44400,-27.1385,-25.3139,10.6069,-86.1953,0
44404,-27.1211,-25.2965,4.31627,-86.2974,0
44409,-27.0788,-25.2542,10.438,-86.3996,0
44412,-27.0552,-25.2306,5.99181,-86.4989,0
44417,-27.0077,-25.1831,11.7173,-86.601,0
44421,-26.9758,-25.1512,7.92235,-86.7024,0
44425,-26.9105,-25.0859,16.398,-86.8023,0
44428,-26.8586,-25.034,13.2547,-86.9003,0
44432,-26.8023,-24.9777,14.1484,-86.9998,0
44436,-26.7501,-24.9254,13.2036,-87.0983,0
44440,-26.7113,-24.8867,9.87675,-87.196,0
44445,-26.6866,-24.862,5.89405,-87.3,0
44449,-26.6436,-24.819,9.67062,-87.4105,0
44453,-26.6027,-24.7781,9.87489,-87.5132,0
44457,-26.5554,-24.7308,11.9398,-87.6111,0
44461,-26.5092,-24.6846,10.9916,-87.7149,0
44465,-26.47,-24.6454,9.44211,-87.8171,0
44470,-26.4371,-24.6124,7.76451,-87.9216,0
44474,-26.4039,-24.5793,7.72657,-88.0269,0
44478,-26.369,-24.5444,7.81142,-88.1366,0
44483,-26.3325,-24.5079,8.80677,-88.2383,0
44487,-26.2988,-24.4742,8.29018,-88.3378,0
44491,-26.2283,-24.4037,14.4836,-88.4565,0
44496,-26.1525,-24.3279,18.6009,-88.5557,0
44500,-26.1,-24.2754,13.0822,-88.653,0
44504,-26.0627,-24.2381,9.16305,-88.7517,0
44508,-26.051,-24.2264,2.78131,-88.8542,0
44512,-26.0539,-24.2293,-0.696208,-88.9547,0
44516,-26.0712,-24.2466,-4.22748,-89.0542,0
44521,-26.0959,-24.2712,-5.50674,-89.1628,0
44525,-26.1206,-24.296,-6.09947,-89.2615,0
44529,-26.1381,-24.3135,-3.72094,-89.376,0
44536,-26.1172,-24.2926,3.35445,-89.5277,0
44540,-26.1122,-24.2876,1.24468,-89.6258,0
44544,-26.0945,-24.2699,4.39096,-89.7235,0
44549,-26.0402,-24.2156,10.473,-89.849,0
44555,-25.9619,-24.1373,13.2426,-89.9917,0
44559,-25.9141,-24.0895,11.1698,-90.0948,0
44564,-25.8567,-24.032,11.4969,-90.2149,0
44568,-25.8056,-23.981,12.4831,-90.3129,0
44573,-25.7348,-23.9102,13.9258,-90.4345,0
44577,-25.6758,-23.8512,14.4367,-90.532,0
44581,-25.6407,-23.8161,8.81075,-90.627,0
44585,-25.6148,-23.7902,6.45343,-90.7223,0
44589,-25.5755,-23.7509,9.66998,-90.8188,0
44594,-25.5634,-23.7388,2.8879,-90.9185,0
44598,-25.5502,-23.7256,3.0412,-91.0213,0
44602,-25.5493,-23.7247,0.207268,-91.1259,0
44606,-25.5712,-23.7466,-5.31081,-91.2237,0
44611,-25.6024,-23.7778,-7.23944,-91.3262,0
44615,-25.6203,-23.7957,-4.00564,-91.4324,0
44620,-25.6581,-23.8335,-8.8097,-91.5348,0
44624,-25.6633,-23.8386,-1.08982,-91.6473,0
44629,-25.6784,-23.8538,-3.48276,-91.7509,0
44633,-25.687,-23.8623,-1.99807,-91.8533,0
44637,-25.6834,-23.8588,0.825708,-91.9563,0
44643,-25.6481,-23.8234,5.65399,-92.1052,0
44650,-25.6032,-23.7785,6.43885,-92.271,0
44655,-25.6033,-23.7787,-0.0284842,-92.3825,0
44659,-25.5954,-23.7708,1.85592,-92.4835,0
44664,-25.5851,-23.7605,2.19456,-92.5951,0
44668,-25.6052,-23.7806,-4.78222,-92.6953,0
44673,-25.5772,-23.7526,6.58279,-92.7965,0
44677,-25.5646,-23.74,3.04725,-92.8949,0
44681,-25.5817,-23.757,-4.1722,-92.9922,0
44685,-25.5775,-23.7529,1.00358,-93.0911,0
44689,-25.6029,-23.7783,-6.16613,-93.1891,0
44693,-25.6248,-23.8002,-5.29001,-93.2878,0
44697,-25.6364,-23.8118,-2.75797,-93.3877,0
44702,-25.6612,-23.8366,-5.71442,-93.4911,0
44706,-25.6823,-23.8576,-4.83008,-93.5952,0
44711,-25.6573,-23.8327,5.39468,-93.7053,0
44715,-25.6503,-23.8257,1.62305,-93.8089,0
44719,-25.6465,-23.8219,0.860128,-93.9134,0
44724,-25.6388,-23.8142,1.72939,-94.0199,0
44729,-25.6062,-23.7816,6.8478,-94.133,0
44733,-25.596,-23.7714,2.1443,-94.2458,0
44738,-25.6074,-23.7828,-2.3322,-94.3614,0
44742,-25.6144,-23.7898,-1.69488,-94.4607,0
44747,-25.6349,-23.8103,-4.95702,-94.559,0
44751,-25.675,-23.8504,-9.74571,-94.6572,0
44755,-25.6982,-23.8735,-5.17162,-94.7639,0
44760,-25.7367,-23.9121,-8.69182,-94.87,0
44764,-25.7679,-23.9433,-7.45625,-94.9701,0
44768,-25.7907,-23.966,-5.44769,-95.0703,0
44772,-25.7935,-23.9689,-0.666716,-95.1734,0
44777,-25.7773,-23.9527,3.74181,-95.2774,0
44781,-25.7793,-23.9547,-0.506502,-95.3752,0
44785,-25.7695,-23.9449,2.38485,-95.4736,0
44789,-25.7599,-23.9353,2.41714,-95.569,0
44793,-25.7686,-23.944,-2.1714,-95.6652,0
44797,-25.7733,-23.9486,-1.15597,-95.7609,0
44801,-25.788,-23.9634,-3.68235,-95.8569,0
44805,-25.8037,-23.9791,-3.95707,-95.9521,0
44809,-25.8333,-24.0087,-7.23519,-96.0502,0
44813,-25.8509,-24.0262,-4.13454,-96.1523,0
44817,-25.8743,-24.0497,-5.64003,-96.2522,0
44821,-25.9048,-24.0802,-7.37198,-96.3518,0
44826,-25.9175,-24.0929,-2.94884,-96.4557,0
44830,-25.9191,-24.0945,-0.377713,-96.56,0
44834,-25.9185,-24.0939,0.146165,-96.6666,0
44839,-25.9139,-24.0892,1.11347,-96.767,0
44843,-25.9183,-24.0937,-1.08825,-96.8653,0
44847,-25.9164,-24.0918,0.469518,-96.9639,0
44851,-25.9205,-24.0959,-1.00868,-97.0621,0
44855,-25.9267,-24.1021,-1.44391,-97.1662,0
44859,-25.9502,-24.1256,-5.47604,-97.2697,0
44864,-25.9525,-24.1279,-0.546997,-97.3704,0
44868,-25.9679,-24.1433,-3.73975,-97.47,0
44872,-25.9807,-24.1561,-3.1344,-97.5688,0
